[CONFIG] Loading keys from: C:\Tradingview\Tradingview recreation\phase1\services\..\keys.env
2026-02-26 23:25:44 [info     ] application_startup
2026-02-26 23:25:44 [info     ] database_initialized
2026-02-26 23:25:44 [info     ] autopilot_db_initialized
2026-02-26 23:25:44 [info     ] using_alpaca_live_data
INFO:     127.0.0.1:59094 - "GET /api/v1/market-data/TSLA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54332 - "GET /api/v1/market-data/AMZN/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:64853 - "GET /api/v1/market-data/META/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55156 - "GET /api/v1/market-data/GOOGL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55157 - "GET /api/v1/market-data/JPM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55158 - "GET /api/v1/market-data/XOM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:63510 - "GET /api/v1/market-data/BAC/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:64585 - "GET /api/v1/market-data/AMD/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61689 - "GET /api/v1/market-data/NFLX/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:57550 - "GET /api/v1/market-data/HOOD/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:57551 - "GET /api/v1/market-data/UBER/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:57552 - "GET /api/v1/market-data/COIN/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:64846 - "GET /api/v1/market-data/PLTR/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51483 - "GET /api/v1/market-data/RIVN/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54734 - "GET /api/v1/market-data/SOFI/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60969 - "GET /api/v1/market-data/NIO/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60971 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:60973 - "GET /api/v1/market-data/LCID/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53469 - "GET /api/ops/version HTTP/1.1" 200 OK
INFO:     127.0.0.1:59183 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:57290 - "GET /api/v1/market-data/SPY/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:57877 - "GET /api/v1/market-data/DIA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:57878 - "GET /api/v1/market-data/IWM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:57879 - "GET /api/v1/market-data/QQQ/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53463 - "GET /api/v1/market-data/VIX/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:64312 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:63765 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:63766 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:63772 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:63773 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:63774 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:63775 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54574 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54576 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:55064 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61243 - "GET /api/v1/market-data/SPY/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61244 - "GET /api/v1/market-data/QQQ/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61242 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:53133 - "GET /api/v1/market-data/IWM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53135 - "GET /api/v1/market-data/DIA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:58217 - "GET /api/v1/market-data/VIX/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51900 - "GET /api/v1/market-data/XLK/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51901 - "GET /api/v1/market-data/XLF/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51902 - "GET /api/v1/market-data/XLV/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:58050 - "GET /api/v1/market-data/XLY/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:58051 - "GET /api/v1/market-data/XLI/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61754 - "GET /api/v1/market-data/XLC/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52114 - "GET /api/v1/market-data/XLE/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52117 - "GET /api/v1/market-data/XLB/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52119 - "GET /api/v1/market-data/XLRE/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:62183 - "GET /api/v1/market-data/XLU/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:62185 - "GET /api/v1/market-data/XLP/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59091 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:62060 - "GET /api/v1/market-data/NVDA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:62061 - "GET /api/v1/market-data/TSLA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:62062 - "GET /api/v1/market-data/MSFT/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:62929 - "GET /api/v1/market-data/AMZN/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:62930 - "GET /api/v1/market-data/META/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:63654 - "GET /api/v1/market-data/GOOGL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53196 - "GET /api/v1/market-data/JPM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53197 - "GET /api/v1/market-data/XOM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53198 - "GET /api/v1/market-data/BAC/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59371 - "GET /api/v1/market-data/AMD/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59372 - "GET /api/v1/market-data/NFLX/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:49991 - "GET /api/v1/market-data/UBER/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54854 - "GET /api/v1/market-data/COIN/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54855 - "GET /api/v1/market-data/HOOD/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54856 - "GET /api/v1/market-data/PLTR/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:64259 - "GET /api/v1/market-data/RIVN/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:64260 - "GET /api/v1/market-data/SOFI/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51052 - "GET /api/v1/market-data/NIO/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54028 - "GET /api/v1/market-data/LCID/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54029 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:54030 - "GET /api/ops/version HTTP/1.1" 200 OK
INFO:     127.0.0.1:53482 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:53481 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54313 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61136 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61137 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61138 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61901 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61903 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54672 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54705 - "GET /api/v1/market-data/SPY/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54704 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54706 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:50045 - "GET /api/v1/market-data/QQQ/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:50355 - "GET /api/v1/market-data/DIA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53582 - "GET /api/v1/market-data/IWM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55140 - "GET /api/v1/market-data/VIX/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:62700 - "GET /api/v1/market-data/XLK/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:62701 - "GET /api/v1/market-data/XLF/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:58177 - "GET /api/v1/market-data/XLV/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55239 - "GET /api/v1/market-data/XLY/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53248 - "GET /api/v1/market-data/XLI/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:58399 - "GET /api/v1/market-data/XLC/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56074 - "GET /api/v1/market-data/XLE/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56076 - "GET /api/v1/market-data/XLB/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61338 - "GET /api/v1/market-data/XLRE/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60188 - "GET /api/v1/market-data/XLU/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60003 - "GET /api/v1/market-data/XLP/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:49675 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59727 - "GET /api/v1/market-data/MSFT/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59728 - "GET /api/v1/market-data/NVDA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54870 - "GET /api/v1/market-data/TSLA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52797 - "GET /api/v1/market-data/AMZN/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:49674 - "GET /api/v1/market-data/META/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60203 - "GET /api/v1/market-data/GOOGL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54912 - "GET /api/v1/market-data/JPM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54913 - "GET /api/v1/market-data/XOM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55222 - "GET /api/v1/market-data/BAC/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59781 - "GET /api/v1/market-data/AMD/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:64953 - "GET /api/v1/market-data/NFLX/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51023 - "GET /api/v1/market-data/UBER/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52701 - "GET /api/v1/market-data/HOOD/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52702 - "GET /api/v1/market-data/COIN/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55805 - "GET /api/v1/market-data/PLTR/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59974 - "GET /api/v1/market-data/RIVN/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59386 - "GET /api/v1/market-data/SOFI/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:57265 - "GET /api/v1/market-data/NIO/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51936 - "GET /api/v1/market-data/LCID/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51937 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:56856 - "GET /api/ops/version HTTP/1.1" 200 OK
INFO:     127.0.0.1:52484 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:52450 - "GET /api/v1/market-data/SPY/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55730 - "GET /api/v1/market-data/QQQ/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:63668 - "GET /api/v1/market-data/DIA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:63669 - "GET /api/v1/market-data/IWM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51782 - "GET /api/v1/market-data/VIX/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52932 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:54064 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54065 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54069 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54071 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54072 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54073 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:50027 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:50028 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:56791 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61734 - "GET /api/v1/market-data/SPY/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61735 - "GET /api/v1/market-data/QQQ/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61736 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:54564 - "GET /api/v1/market-data/DIA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54565 - "GET /api/v1/market-data/IWM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52801 - "GET /api/v1/market-data/VIX/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53161 - "GET /api/v1/market-data/XLK/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53162 - "GET /api/v1/market-data/XLF/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:65145 - "GET /api/v1/market-data/XLV/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:57666 - "GET /api/v1/market-data/XLY/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:57668 - "GET /api/v1/market-data/XLI/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55395 - "GET /api/v1/market-data/XLC/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56187 - "GET /api/v1/market-data/XLE/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56188 - "GET /api/v1/market-data/XLB/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52645 - "GET /api/v1/market-data/XLRE/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61108 - "GET /api/v1/market-data/XLU/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61109 - "GET /api/v1/market-data/XLP/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:58662 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56406 - "GET /api/v1/market-data/MSFT/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56407 - "GET /api/v1/market-data/NVDA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59878 - "GET /api/v1/market-data/TSLA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59677 - "GET /api/v1/market-data/AMZN/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59678 - "GET /api/v1/market-data/META/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51602 - "GET /api/v1/market-data/GOOGL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60690 - "GET /api/v1/market-data/XOM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60692 - "GET /api/v1/market-data/JPM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60453 - "GET /api/v1/market-data/BAC/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61438 - "GET /api/v1/market-data/AMD/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61439 - "GET /api/v1/market-data/NFLX/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53170 - "GET /api/v1/market-data/UBER/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53925 - "GET /api/v1/market-data/COIN/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53926 - "GET /api/v1/market-data/HOOD/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53491 - "GET /api/v1/market-data/PLTR/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61520 - "GET /api/v1/market-data/RIVN/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61522 - "GET /api/v1/market-data/SOFI/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52955 - "GET /api/v1/market-data/NIO/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55532 - "GET /api/v1/market-data/LCID/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55533 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:60748 - "GET /api/ops/version HTTP/1.1" 200 OK
INFO:     127.0.0.1:51792 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:51793 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:59407 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:53208 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:53209 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:65040 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:60870 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61717 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:51891 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:58894 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:58895 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52712 - "GET /api/v1/market-data/SPY/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:62774 - "GET /api/v1/market-data/QQQ/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56012 - "GET /api/v1/market-data/DIA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:54880 - "GET /api/v1/market-data/IWM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:49679 - "GET /api/v1/market-data/VIX/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:49680 - "GET /api/v1/market-data/XLK/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:49681 - "GET /api/v1/market-data/XLF/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55771 - "GET /api/v1/market-data/XLV/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:49674 - "GET /api/v1/market-data/XLY/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61541 - "GET /api/v1/market-data/XLI/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56995 - "GET /api/v1/market-data/XLC/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56996 - "GET /api/v1/market-data/XLE/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56997 - "GET /api/v1/market-data/XLB/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:50631 - "GET /api/v1/market-data/XLRE/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:64934 - "GET /api/v1/market-data/XLU/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52308 - "GET /api/v1/market-data/XLP/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:63338 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:63339 - "GET /api/v1/market-data/MSFT/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:63340 - "GET /api/v1/market-data/NVDA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59494 - "GET /api/v1/market-data/TSLA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51729 - "GET /api/v1/market-data/AMZN/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:57740 - "GET /api/v1/market-data/META/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56668 - "GET /api/v1/market-data/GOOGL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56669 - "GET /api/v1/market-data/JPM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56670 - "GET /api/v1/market-data/XOM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:62136 - "GET /api/v1/market-data/BAC/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:53045 - "GET /api/v1/market-data/AMD/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:64592 - "GET /api/v1/market-data/NFLX/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59530 - "GET /api/v1/market-data/UBER/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59531 - "GET /api/v1/market-data/COIN/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59532 - "GET /api/v1/market-data/HOOD/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:64712 - "GET /api/v1/market-data/PLTR/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59105 - "GET /api/v1/market-data/RIVN/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:58761 - "GET /api/v1/market-data/SOFI/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52334 - "GET /api/v1/market-data/NIO/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52335 - "GET /api/v1/market-data/LCID/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52336 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:64903 - "GET /api/ops/version HTTP/1.1" 200 OK
INFO:     127.0.0.1:63641 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:57366 - "GET /api/v1/market-data/SPY/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56869 - "GET /api/v1/market-data/QQQ/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56870 - "GET /api/v1/market-data/DIA/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56872 - "GET /api/v1/market-data/IWM/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:58785 - "GET /api/v1/market-data/VIX/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52732 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:64714 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:64716 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:64717 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:64720 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:64722 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:64723 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:50469 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:50470 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:50471 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61028 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61029 - "GET /api/v1/bars?symbol=AAPL&timeframe=1D&limit=500 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61027 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61413 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:61415 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:61416 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:58763 - "GET /api/ops/version HTTP/1.1" 200 OK
INFO:     127.0.0.1:58764 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:58765 - "GET /api/ops/market_session HTTP/1.1" 200 OK
INFO:     127.0.0.1:61038 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61039 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:61040 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52904 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52905 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:52906 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:60811 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:60813 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:59147 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:51072 - "GET /api/v1/market-data/AAPL/quote HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51073 - "GET /api/v1/bars?symbol=AAPL&timeframe=1D&limit=500 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:51071 - "POST /api/v1/market-data/quote HTTP/1.1" 200 OK
INFO:     127.0.0.1:60337 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:60338 - "GET /api/v1/market-data/AAPL/orderbook?depth=12 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:57368 - "GET /api/v1/market-data/AAPL/trades?limit=60 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55434 - "GET /api/v1/portfolio/orders HTTP/1.1" 200 OK
INFO:     127.0.0.1:55435 - "GET /api/ops/version HTTP/1.1" 200 OK
